index,name,label,f_count,f_views,g_results,g_reviews,g_rating,t_reviews,t_rating,w_views_nl,w_views_en,w_edits,w_languages,geometry,g_url,t_url,w_url,n_f_count,n_f_views,n_g_results,n_g_reviews,n_g_rating,n_t_reviews,n_t_rating,n_w_views_nl,n_w_views_en,n_w_edits,n_w_languages
180,Tropenmuseum,Museum,18,11646,847000,4027,4.4,1134,4.5,70790,122105,310,11,POINT (4.922299 52.3626564),"https://www.google.nl/maps/place/Tropenmuseum/@52.3626597,4.9201103,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60975aa34fe3b:0xdd409b688ba9f337!8m2!3d52.3626564!4d4.922299",https://www.tripadvisor.nl/Attraction_Review-g188590-d240820-Reviews-Tropenmuseum-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjFt8Ktxr71AhXF_7sIHfULB8sQFnoECAAQAg&usg=AOvVaw3AIEq5WH51oiweZyK9cj2l,https://nl.wikipedia.org/wiki/Tropenmuseum,0.029900332225913623,0.030848043059057872,0.004411458333333333,0.06134417938640587,0.8800000000000001,0.017738151102768652,0.9,0.14170696944462238,0.013010922867140475,0.20652898067954698,1.0
181,Tropentheater,Concertzaal of Theater,16,11465,9720,0,0.0,2,4.0,3455,226642,31,1,POINT (4.9225068 52.3624301),"https://www.google.nl/maps/place/Tropentheater,+1093+ED+Amsterdam/@52.3624334,4.9203181,17z/data=!3m2!4b1!5s0x47c60975a1409ab7:0x2eb1b78b290118fb!4m5!3m4!1s0x47c609750a87df95:0xcd968ea9abbb6d61!8m2!3d52.3624301!4d4.9225068",https://www.tripadvisor.nl/Attraction_Review-g188590-d2456414-Reviews-Tropentheater-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjq8JLCx771AhUQMewKHcr0CMwQFnoECAQQAg&usg=AOvVaw0aQVeeJLawmEtWnbU49qVB,https://nl.wikipedia.org/wiki/Tropentheater,0.026578073089700997,0.030368608421097242,5.0625e-05,0.0,0.0,3.128421711246676e-05,0.8,0.0069161969124335405,0.024149883956057914,0.020652898067954697,0.09090909090909091
182,Tuinen van West,Park of recreatiegebied,0,0,949000,54,4.5,24,4.0,6312,0,18,1,POINT (4.7797082 52.378054),"https://www.google.nl/maps/place/Tuinen+Van+West/@52.3780573,4.7775195,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e3548a604ed1:0xbd31869bac5c1d37!8m2!3d52.378054!4d4.7797082",https://www.tripadvisor.nl/Attraction_Review-g188590-d9720086-Reviews-Fruittuin_van_West-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwizmpTXx771AhWVh_0HHSG5CKIQFnoECAUQAg&usg=AOvVaw2BgpAGQ9wqLKQRRqz0Zf38,https://nl.wikipedia.org/wiki/Tuinen_van_West,0.0,0.0,0.004942708333333334,0.0008225939128050452,0.9,0.00037541060534960113,0.8,0.012635321247838062,0.0,0.011992005329780146,0.09090909090909091
183,Van Eesteren Museum,Museum,0,0,48300,104,4.2,3,4.5,4582,16280,125,1,POINT (4.8263323 52.3730376),"https://www.google.nl/maps/place/Van+Eesteren+Museum/@52.3728647,4.824071,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e24e2ac1474f:0x7e7eaf6cfeb28b3c!8m2!3d52.3730376!4d4.8263323",https://www.tripadvisor.nl/Attraction_Review-g188590-d5534194-Reviews-Van_Eesteren_Museum-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi1qLW2x771AhUECuwKHUOGAN4QFnoECAIQAg&usg=AOvVaw1NNFMv2pvCj-4EOeDsdu0N,https://nl.wikipedia.org/wiki/Van_Eesteren_Museum,0.0,0.0,0.0002515625,0.0015842549431800872,0.8400000000000001,4.692632566870014e-05,0.9,0.009172218307603612,0.0017347186788177957,0.0832778147901399,0.09090909090909091
184,Van Gogh Museum,Museum,306,171898,7310000,64841,4.6,63930,4.5,110539,699953,382,11,POINT (4.8810756 52.3584159),"https://www.google.nl/maps/place/Van+Gogh+Museum/@52.3584192,4.8788869,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609ef96d35a5f:0xc22828aef97cc51a!8m2!3d52.3584159!4d4.8810756",https://www.tripadvisor.nl/Attraction_Review-g188590-d190554-Reviews-Van_Gogh_Museum-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi-ioawxr71AhVEhP0HHS-bA2IQFnoECAIQAg&usg=AOvVaw0RPU7zvxMwvgZiOyf-qD_t,https://nl.wikipedia.org/wiki/Van_Gogh_Museum,0.5083056478405316,0.4553251679345638,0.038072916666666665,0.9877372574109619,0.9199999999999999,1.0,0.9,0.2212762635321248,0.07458363288664327,0.25449700199866754,1.0
185,Vergulden Eenhoorn,Monument of Gebouw,1,205,19200,1034,4.3,10,3.0,3029,0,1,1,POINT (4.9214496 52.3510145),"https://www.google.nl/maps/place/Vergulden+Eenhoorn/@52.3510178,4.9192609,17z/data=!3m1!4b1!4m8!3m7!1s0x47c60978e8db6859:0xcf3436d1ab6b0809!5m2!4m1!1i2!8m2!3d52.3510145!4d4.9214496",https://www.tripadvisor.nl/Hotel_Review-g188590-d12584433-Reviews-Vergulden_Eenhoorn_Hotel-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjDw6_Vxr71AhUN7rsIHYVNCHgQFnoECAcQAg&usg=AOvVaw3DB1TP5v6rLWhOVPyDTaa1,https://nl.wikipedia.org/wiki/Vergulden_Eenhoorn,0.0016611295681063123,0.0005430060816681147,0.0001,0.015751150108155865,0.86,0.00015642108556233381,0.6,0.006063432835820896,0.0,0.0006662225183211193,0.09090909090909091
186,Verzetsmuseum Amsterdam,Museum,43,7935,160000,1651,4.4,3416,4.5,17624,45735,43,9,POINT (4.9128003 52.3677994),"https://www.google.nl/maps/place/Verzetsmuseum+Amsterdam/@52.3678172,4.9105763,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609821f1c38bb:0xd1eda9d98ceeff3!8m2!3d52.3677994!4d4.9128003",https://www.tripadvisor.nl/Attraction_Review-g188590-d266245-Reviews-Verzetsmuseum_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiW-aKxxr71AhUFSuUKHWPoAWcQFnoECAMQAg&usg=AOvVaw3U0S6fvNnD8jhPybdK1Ppm,https://nl.wikipedia.org/wiki/Verzetsmuseum_Amsterdam,0.07142857142857142,0.021018308575787757,0.0008333333333333334,0.025150047222983883,0.8800000000000001,0.053433442828093224,0.9,0.03527961053103581,0.004873302136101467,0.028647568287808126,0.8181818181818182
187,Vliegenbos,Park of recreatiegebied,0,0,25900,382,4.4,968,4.0,16650,63068,81,2,POINT (4.9327089 52.3897912),"https://www.google.nl/maps/place/Vliegenbos/@52.3897945,4.9305202,17z/data=!3m1!4b1!4m5!3m4!1s0x47c608fdcb267bf5:0x5ce7872a95a230f6!8m2!3d52.3897912!4d4.9327089",https://www.tripadvisor.nl/Hotel_Review-g188590-d239468-Reviews-Camping_Vliegenbos-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiNrMzcx771AhV9hP0HHTA0BkEQFnoECAAQAg&usg=AOvVaw0lbJWCFGBtQhGsMXW_HWSV,https://nl.wikipedia.org/wiki/Vliegenbos,0.0,0.0,0.00013489583333333333,0.00581909027206532,0.8800000000000001,0.015141561082433912,0.8,0.033329863557747745,0.0067202234419951315,0.05396402398401066,0.18181818181818182
188,Vondelkerk,Monument of Gebouw,35,11186,28200,219,4.5,16,3.5,18868,56283,59,1,POINT (4.8734305 52.3612092),"https://www.google.nl/maps/place/Vondelkerk/@52.3612125,4.8712418,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e40848cacd:0xbb79921a6a691e68!8m2!3d52.3612092!4d4.8734305",https://www.tripadvisor.nl/Attraction_Review-g188590-d12947354-Reviews-Vondelkerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwitq47Jxr71AhXxhP0HHfGZAWwQFnoECAEQAg&usg=AOvVaw3R8wbDPMEu524T-EK3Zb3G,https://nl.wikipedia.org/wiki/Vondelkerk,0.05813953488372093,0.02962959038799771,0.000146875,0.0033360753130426833,0.9,0.00025027373689973407,0.7,0.037769841778233296,0.0059972464004853804,0.03930712858094604,0.09090909090909091
189,Vondelmonument,Monument of Gebouw,51,17161,8010,2,4.0,2,4.0,9729,0,59,1,POINT (4.8740016 52.3600858),"https://www.google.nl/maps/place/Vondel+monument/@52.3600891,4.8718129,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e20623b88a3d:0xf06cc7ae54b1c982!8m2!3d52.3600858!4d4.8740016",https://www.tripadvisor.com/Attraction_Review-g188590-d17708191-Reviews-Vondel_Monument-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiaj8Ppxr71AhXGjqQKHVcZAqoQFnoECAkQAg&usg=AOvVaw1Wy2BLoUTcln2MBLaLPNC3,https://nl.wikipedia.org/wiki/Vondelmonument,0.08471760797342193,0.04545623106100739,4.171875e-05,3.0466441215001674e-05,0.8,3.128421711246676e-05,0.8,0.01947545000320287,0.0,0.03930712858094604,0.09090909090909091
190,Vondelpark,Park of recreatiegebied,46,8242,2250000,42138,4.7,24728,4.5,108132,268860,361,11,POINT (4.8686484 52.3579946),"https://www.google.nl/maps/place/Vondelpark/@52.3579979,4.8664597,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e2c5b47ccf:0x6cd478550520ca35!8m2!3d52.3579946!4d4.8686484",https://www.tripadvisor.nl/Attraction_Review-g188590-d189384-Reviews-Vondelpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjAq6XYxr71AhWSGuwKHWQiAB4QFnoECAQQAg&usg=AOvVaw3NDZ2n747znfVN0t0w6Dj9,https://nl.wikipedia.org/wiki/Vondelpark,0.07641196013289037,0.021831493293212687,0.01171875,0.6418974499588703,0.9400000000000001,0.38679806037853903,0.9,0.21645794631990264,0.028648431448830006,0.24050632911392406,1.0
191,Vredenburgh,Monument of Gebouw,349,317230,468000,0,0.0,5,3.0,8179,68957,81,1,POINT (4.9004377 52.3753786),"https://www.google.nl/maps/place/Vredenburgh+(Amsterdam)/@52.3753617,4.8982277,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b9ba4b9605:0x30463d7b8147ea4a!8m2!3d52.3753786!4d4.9004377",https://www.tripadvisor.nl/Attraction_Review-g188590-d13970562-Reviews-Vredenburgh-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjl9o_mxr71AhURqaQKHascDkkQFnoECAAQAg&usg=AOvVaw2CSJNS_C52U9WL_-Eu0nKU,https://nl.wikipedia.org/wiki/Vredenburgh_(Amsterdam),0.579734219269103,0.8402820453052489,0.0024375,0.0,0.0,7.821054278116691e-05,0.6,0.01637266991224137,0.007347727023049062,0.05396402398401066,0.09090909090909091
192,Waalse Kerk,Monument of Gebouw,213,67858,204000,128,4.4,15,4.0,16013,14576,111,3,POINT (4.8972315 52.3710273),"https://www.google.nl/maps/place/De+Waalse+Kerk/@52.3710443,4.8950523,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bf388be003:0xb8466323381ffd53!8m2!3d52.3710273!4d4.8972315",https://www.tripadvisor.nl/Attraction_Review-g188590-d245285-Reviews-Waalse_Kerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj46ZCGx771AhVC6aQKHV1gDI8QFnoECAkQAg&usg=AOvVaw35-6SlVLBzQySh49mAE966,https://nl.wikipedia.org/wiki/Waalse_Kerk_(Amsterdam),0.3538205980066445,0.1797429594626094,0.0010625,0.0019498522377601071,0.8800000000000001,0.0002346316283435007,0.8,0.03205472103004292,0.0015531486156294956,0.07395069953364423,0.2727272727272727
193,Wertheimpark,Park of recreatiegebied,51,25821,27200,182,4.5,25,4.0,19979,5191,55,3,POINT (4.9087828 52.3677165),"https://www.google.nl/maps/place/Wertheimpark/@52.3677198,4.9065941,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6095ed8674a75:0xa4bda4dc36a61983!8m2!3d52.3677165!4d4.9087828",https://www.tripadvisor.nl/Attraction_Review-g188590-d8615958-Reviews-Wertheimpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi4iv_gx771AhUFSuUKHUFxAsQQFnoECAQQAg&usg=AOvVaw3GFc0pcNzJ-bPGRwN9heTC,https://nl.wikipedia.org/wiki/Wertheimpark,0.08471760797342193,0.06839492699879214,0.00014166666666666668,0.0027724461505651524,0.9,0.0003910527139058345,0.8,0.039993834475690215,0.0005531280504756252,0.03664223850766156,0.2727272727272727
194,West-Indisch Huis,Monument of Gebouw,86,57470,4630000,78,4.2,12,4.0,23736,25283,52,4,POINT (4.8920512 52.3800199),"https://www.google.nl/maps/place/West-Indisch+Huis/@52.3800223,4.8898659,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c91fc72c6b:0x9f59a5be917bea39!8m2!3d52.3800199!4d4.8920512",https://www.tripadvisor.nl/Attraction_Review-g188590-d267065-Reviews-Westindisch_Huis-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjx8OvNxr71AhUMhf0HHS1QBTQQFnoECAEQAg&usg=AOvVaw09cE7ZzDGFlebYo3_yOg77,https://nl.wikipedia.org/wiki/West-Indisch_Huis_(Amsterdam),0.14285714285714285,0.15222711957788562,0.02411458333333333,0.0011881912073850654,0.8400000000000001,0.00018770530267480057,0.8,0.047514573057459486,0.0026940351570362607,0.034643570952698204,0.36363636363636365
195,Westergasfabriek,Monument of Gebouw,31,9693,267000,443,4.3,159,4.5,72796,24039,127,4,POINT (4.8687846 52.3867288),"https://www.google.nl/maps/place/Westergas/@52.3867321,4.8665959,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e27ec79d8763:0x9634dd20e3c56120!8m2!3d52.3867288!4d4.8687846",https://www.tripadvisor.nl/ShowUserReviews-g188590-d8022347-r616545262-Westerpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiYxuP7xr71AhXF_qQKHQ6TASsQFnoECAIQAg&usg=AOvVaw3aWpkqaA1eq4MER6yoAD04,https://nl.wikipedia.org/wiki/Westergasfabriek,0.05149501661129568,0.02567491682736115,0.001390625,0.006748316729122871,0.86,0.0024870952604411074,0.9,0.14572256742040868,0.0025614804864926895,0.08461025982678215,0.36363636363636365
196,Westerkerk,Monument of Gebouw,256,163305,748000,1030,4.4,707,4.0,60655,132978,231,11,POINT (4.8839705 52.3745342),"https://www.google.nl/maps/place/Westerkerk/@52.3745375,4.8817818,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c4cff82b93:0x23d12c1b23945af4!8m2!3d52.3745342!4d4.8839705",https://www.tripadvisor.nl/Attraction_Review-g188590-d190581-Reviews-Westerkerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi2uryzxr71AhUhh_0HHc0kAWwQFnoECAEQAg&usg=AOvVaw1agNp9cRvvqMpyTSy8gRLi,https://nl.wikipedia.org/wiki/Westerkerk_(Amsterdam),0.42524916943521596,0.43256394227712913,0.003895833333333333,0.015690217225725864,0.8800000000000001,0.011058970749257,0.8,0.1214187912369483,0.014169497571979904,0.15389740173217856,1.0
197,Zeedijk,Monument of Gebouw,314,235216,750000,0,0.0,236,4.0,42813,29933,152,5,POINT (4.9007404 52.3746435),"https://www.google.nl/maps/place/Zeedijk,+Amsterdam/@52.3746468,4.8985517,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b9a138905d:0x1c4deecd5ecee42b!8m2!3d52.3746435!4d4.9007404",https://www.tripadvisor.nl/Attraction_Review-g188590-d314939-Reviews-Zeedijk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiL3p21xr71AhXJiP0HHYPvBsYQFnoECAIQAg&usg=AOvVaw2URPnhRqQnnQ64DS2GtfXy,https://nl.wikipedia.org/wiki/Zeedijk_(Amsterdam),0.521594684385382,0.6230425292958404,0.00390625,0.0,0.0,0.003691537619271078,0.8,0.08570278969957082,0.0031895168435536287,0.10126582278481013,0.45454545454545453
198,Zevenlandenhuizen,Monument of Gebouw,35,8164,2940,90,4.2,14,4.0,13898,0,15,1,POINT (4.877003 52.3614498),"https://www.google.nl/maps/place/Zevenlandenhuizen/@52.3614531,4.8748143,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e42d52358b:0x33ef45938843932b!8m2!3d52.3614498!4d4.877003",https://www.tripadvisor.nl/Attraction_Review-g188590-d12258038-Reviews-Zevenlanden_Huizen-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiI1oXvxr71AhUHyqQKHSIBBLMQFnoECAEQAg&usg=AOvVaw2Puyn-8Dgk_rGqNbup6xdo,https://nl.wikipedia.org/wiki/Zevenlandenhuizen,0.05813953488372093,0.02162488610116336,1.53125e-05,0.0013709898546750755,0.8400000000000001,0.00021898951978726732,0.8,0.027820927551085773,0.0,0.009993337774816789,0.09090909090909091
199,Ziggo Dome,Monument of Gebouw,10,8841,1650000,18004,4.5,1171,4.5,499552,323243,208,11,POINT (4.9371732 52.3134245),"https://www.google.nl/maps/place/Ziggo+Dome/@52.3134278,4.9349845,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60b97495b5325:0x1164e389643519a!8m2!3d52.3134245!4d4.9371732",https://www.tripadvisor.nl/Attraction_Review-g188590-d3724408-Reviews-Ziggo_Dome-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjmr822xr71AhUO8LsIHfZ_C9MQFnoECAcQAg&usg=AOvVaw3usW6BtrT1O3xvBvJTig0c,https://nl.wikipedia.org/wiki/Ziggo_Dome,0.016611295681063124,0.023418130575745374,0.00859375,0.2742589038174451,0.9,0.018316909119349287,0.9,1.0,0.03444322296665238,0.13857428381079281,1.0
200,Zuiderbad,Monument of Gebouw,228,66910,28600,492,4.3,25,4.0,26898,0,64,1,POINT (4.8858967 52.3586177),"https://www.google.nl/maps/place/Zuiderbad/@52.358595,4.8837057,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609ee798c78d7:0xb7076804ed1dd178!8m2!3d52.3586177!4d4.8858967",https://www.tripadvisor.nl/Attraction_Review-g188590-d245290-Reviews-Zuiderbad_indoor-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi5nKPTxr71AhXziv0HHfUPCzcQFnoECAgQAg&usg=AOvVaw11xhc2mE74yYeTZv7sANZQ,https://nl.wikipedia.org/wiki/Zuiderbad,0.3787375415282392,0.17723188743616367,0.00014895833333333333,0.0074947445388904126,0.86,0.0003910527139058345,0.8,0.053844244443020946,0.0,0.04263824117255163,0.09090909090909091
201,Zuiderkerk,Monument of Gebouw,200,72982,304000,744,4.4,92,4.0,28443,28796,140,11,POINT (4.899804 52.3703054),"https://www.google.nl/maps/place/Zuiderkerk/@52.3703087,4.8976153,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609beeae3a9e9:0x604fbda221b108c5!8m2!3d52.3703054!4d4.899804",https://www.tripadvisor.nl/Attraction_Review-g188590-d244494-Reviews-South_Church_Zuiderkerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj0x9S3xr71AhXuhv0HHc9eDIIQFnoECAEQAg&usg=AOvVaw2cdlLQGKtZlCjKW9b4wxig,https://nl.wikipedia.org/wiki/Zuiderkerk_(Amsterdam),0.33222591362126247,0.19331546269415778,0.0015833333333333333,0.011333516131980623,0.8800000000000001,0.001439073987173471,0.8,0.05693701556594709,0.0030683635795600273,0.09327115256495669,1.0
